Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_210291_3139	Central metabolism	Red	circle	Halopiger salifodinaeKCY07-B2 JROF01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210246_2191	Central metabolism	Red	circle	Natronolimnobius innermongolicus JCM 12255JCM 12255 AOHZ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210031_1055	Central metabolism	Red	circle	Halostagnicola sp A56A56 JMIP02	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211937_2877	Central metabolism	Red	circle	Halostagnicola larsenii XH-48 XH-48 CP007055.1	Carbonic_anhydrases_acetyltransferases_isoleucine_patch_superfamily	1
6666666_209945_1133	Central metabolism	Red	circle	Natrialbaceae archaeon B1-Br10_E2g2 LKMK01	hypothetical_protein	2
6666666_210115_2967	Central metabolism	Red	circle	Natronorubrum tibetense GA33GA33 ARPH01	5S_RNA	1
6666666_209972_424	Central metabolism	Red	circle	Natronorubrum tibetense GA33GA33 AOHW01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210249_1229	Central metabolism	Red	circle	Natrinema versiforme JCM 10478JCM 10478 AOID01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210189_1868	Central metabolism	Red	circle	Natronorubrum sulfidifaciens JCM 14089JCM 14089 AOHX01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210442_2798	Central metabolism	Red	circle	Natronorubrum bangense JCM 10635JCM 10635 AOHY01	Ribulose_15_bisphosphate_carboxylase_Type_III_EC_4.1.1.39_	1
6666666_210432_1055	Central metabolism	Red	circle	Natrinema altunense JCM 12890JCM 12890 AOIK01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210165_1755	Central metabolism	Red	circle	Natrinema altunenseAJ2 JNCS01	hypothetical_protein	1
6666666_210002_3593	Central metabolism	Red	circle	Natrinema sp J7-1J7-1 AJVG01	Bacterio_opsin_activator_domain_containing_protein	1
6666666_210042_1978	Central metabolism	Red	circle	Natrinema gari JCM 14663JCM 14663 AOIJ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211917_461	Central metabolism	Red	circle	Natrinema sp J7-2 J7-2 CP003412.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210363_1563	Central metabolism	Red	circle	Natrialbaceae archaeon Tc-Br11_E2g1 LKNC01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210310_2417	Central metabolism	Red	circle	Natrinema pallidum DSM 3751DSM 3751 AOII01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210068_1918	Central metabolism	Red	circle	Haloterrigena sp H13H13 JHUT02	GTP_binding_protein_gtp1_obg_family	1
6666666_211960_50	Central metabolism	Red	circle	Natrinema pellirubrum DSM 15624 DSM 15624 CP003372.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210197_2674	Central metabolism	Red	circle	Haloterrigena jeotgali A29A29 JDTG01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210095_3106	Central metabolism	Red	circle	Haloterrigena thermotolerans DSM 11522DSM 11522 AOIR01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210313_206	Central metabolism	Red	circle	Natronolimnobius baerhuensis JCM 12253JCM 12253 BBCV01	hypothetical_protein	1
6666666_210344_1305	Central metabolism	Red	circle	Natrialbaceae archaeon Tc-Br11_E2g28 LKNF01	Halorhodopsin	1
6666666_209985_2687	Central metabolism	Red	circle	Natrialbaceae archaeon Tc-Br11_E2g14 LKND01	hypothetical_protein	1
6666666_211939_543	Central metabolism	Red	circle	Halopiger xanaduensis SH-6 SH-6 CP002839.1	hypothetical_protein	1
6666666_210581_589	Central metabolism	Red	circle	Natrialba asiatica DSM 12278DSM 12278 AOIO01	NADPH_dependent_FMN_reductase_EC1.5.1.29__	1
6666666_210613_2487	Central metabolism	Red	circle	Natrialba aegyptia DSM 13077DSM 13077 AOIP01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_209969_1077	Central metabolism	Red	circle	Natrialba taiwanensis DSM 12281DSM 12281 AOIL01	Translation_elongation_factor_1_alpha_subunit	1
6666666_210127_1068	Central metabolism	Red	circle	Halopiger goleamassiliensisIIH3 CBMB01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210091_1931	Central metabolism	Red	circle	Natrialba hulunbeirensis JCM 10989JCM 10989 AOIM01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210218_3104	Central metabolism	Red	circle	Natrialba chahannaoensis JCM 10990JCM 10990 AOIN01	Phytoene_dehydrogenase_and_related_proteins	1
6666666_211927_1679	Central metabolism	Red	circle	Natrialba magadii ATCC 43099 ATCC 43099 CP001932.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210326_1885	Central metabolism	Red	circle	Natrialba magadii ATCC 43099MS-3 AOHS01	hypothetical_protein	2
6666666_210044_1413	Central metabolism	Red	circle	Natrinema altunense1A4-DGR JXAN01	Inosine_5_monophosphate_dehydrogenase_catalytic_domain__EC_1.1.1.205_	1
6666666_210444_513	Central metabolism	Red	circle	Halorubrum aidingense JCM 13560JCM 13560 AOJI01	Homoserine_O_acetyltransferase_EC_2.3.1.31_	1
6666666_210103_1867	Central metabolism	Red	circle	Halorubrum tebenquichense DSM 14210DSM 14210 AOJD01	DNA_gyrase_subunit_A_EC_5.99.1.3_	1
6666666_210027_4036	Central metabolism	Red	circle	Haloterrigena salina JCM 13891JCM 13891 AOIS01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211932_111	Central metabolism	Red	circle	Haloterrigena turkmenica DSM 5511 DSM 5511 CP001860.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210224_959	Central metabolism	Red	circle	Haloterrigena limicola JCM 13563JCM 13563 AOIT01	hypothetical_protein	1
6666666_209929_2878	Central metabolism	Red	circle	Halogranum salarium B-1B-1 ALJD01	Inner_membrane_protein_YihY_formerly_thought_to_be_RNase_BN	1
6666666_210550_490	Central metabolism	Red	circle	Haloferacaceae archaeon B1-Br10_E2g22 LKML01	Threonyl_tRNA_synthetase_EC_6.1.1.3_	2
6666666_210226_3190	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Haladaptatus cibarius D43D43 JDTH01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210524_3378	Central metabolism	Red	circle	Haladaptatus paucihalophilus DX253DX253 AQXI01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210521_3745	Central metabolism	Red	circle	Haladaptatus paucihalophilus DX253DX253 AEMG01	ATP_grasp_enzyme_like_protein	1
6666666_210175_3388	Central metabolism	Red	circle	Haladaptatus sp R4R4 LWHG01	iron_dependent_repressor	1
6666666_210658_2226	Central metabolism	Red	circle	Halophilic archaeon J07HX64 AGCY01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210241_628	Central metabolism	Red	circle	Halarchaeum acidiphilum MH1-52-1MH1-52-1 BANO01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210088_1970	Central metabolism	Red	circle	Halarchaeum acidiphilum MH1-52-1JCM 16109 BATA01	hypothetical_protein	1
6666666_211961_1749	Central metabolism	Red	circle	Halobacterium salinarum R1 DSM 671 = R1 AM774415.1	putative_cell_division_protein_Pyrobaculum_aerophilum_COG1537_Predicted_RNA_binding_proteins	1
6666666_211955_1754	Central metabolism	Red	circle	Halobacterium salinarum NRC-1 NRC-1 ATCC 700922 AE004437.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211928_2822	Central metabolism	Red	circle	Halobacterium sp DL1 DL1 CP007060.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211916_2450	Central metabolism	Red	circle	Halobacterium hubeiense JI20-1 LN831302.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_209930_2856	Central metabolism	Red	circle	Halobacterium sp CBA1132CBA1132 BCMZ01	hypothetical_protein	1
6666666_209933_2209	Central metabolism	Red	circle	Natrialbaceae archaeon Tc-Br11_E2g8 LKNG01	hypothetical_protein	2
6666666_210453_104	Central metabolism	Red	circle	Halopenitus sp DYS4DYS4 LKIR01	Trk_system_potassium_uptake_protein_TrkA	1
6666666_210367_2650	Central metabolism	Red	circle	Haloferax mediterranei ATCC 33500ATCC 33500 AOLO01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211950_2971	Central metabolism	Red	circle	Haloferax mediterranei ATCC 33500 CGMCC 1.2087 CP001868.2	TsaC_protein_YrdC_domain__required_for_threonylcarbamoyladenosine_t_6_A37_modification_in_tRNA	2
6666666_211949_595	Central metabolism	Red	circle	Haloferax mediterranei ATCC 33500 ATCC 33500 CP007551.1	hypothetical_protein	2
6666666_210384_962	Central metabolism	Red	circle	Haloferax sp SB29SB29 LOPV01	hypothetical_protein	1
6666666_209961_3528	Central metabolism	Red	circle	Haloferax elongans ATCC BAA-1513ATCC BAA-1513 AOLK01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210163_746	Central metabolism	Red	circle	Haloferax larsenii JCM 13917JCM 13917 AOLI01	hypothetical_protein	1
6666666_210248_2466	Central metabolism	Red	circle	Haloferax gibbonsii ATCC 33959ATCC 33959 AOLJ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211923_2993	Central metabolism	Red	circle	Haloferax gibbonsii ARA6 CP011947.1	SSU_ribosomal_protein_S24e	2
6666666_211913_2917	Central metabolism	Red	circle	Haloferax volcanii DS2 DS2 CP001956.1	hypothetical_protein	2
6666666_210552_385	Central metabolism	Red	circle	Haloferax volcanii DS2DS2 AOHU01	Threonine_synthase_EC_4.2.3.1_	2
6666666_210214_1935	Central metabolism	Red	circle	Haloferax denitrificans ATCC 35960ATCC 35960 AOLP01	Pantoate_kinase_archaeal_EC_2.7.1.__	2
6666666_210327_2129	Central metabolism	Red	circle	Haloferax sulfurifontis ATCC BAA-897ATCC BAA-897 AOLM01	Preprotein_translocase_secY_subunit_TC_3.A.5.1.1_	2
6666666_209963_1471	Central metabolism	Red	circle	Haloferax alexandrinus JCM 10717JCM 10717 AOLL01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210090_768	Central metabolism	Red	circle	Haloferax sp ATCC BAA-645ATCC BAA-645 AOLE01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_209952_1096	Central metabolism	Red	circle	Haloferax sp ATCC BAA-646ATCC BAA-646 AOLD01	Ribosomal_protein_S6_glutaminyl_transferase	2
6666666_210485_13	Central metabolism	Red	circle	Haloferax lucentense DSM 14919DSM 14919 AOLH01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_209919_889	Central metabolism	Red	circle	Haloferax sp ATCC BAA-644ATCC BAA-644 AOLF01	Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16	2
6666666_210584_381	Central metabolism	Red	circle	Haloferax sp SB3SB3 LOPW01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210259_1839	Central metabolism	Red	circle	Haloferax sp Q22Q22 LOEP01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210387_3485	Central metabolism	Red	circle	Haloferax prahovense DSM 18310DSM 18310 AOLG01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210372_2736	Central metabolism	Red	circle	Haloferax alexandrinusArc-Hr CCDK01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210488_2318	Central metabolism	Red	circle	Halogeometricum pallidum JCM 14848JCM 14848 AOIV01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210217_2836	Central metabolism	Red	circle	Candidatus Halobonum tyrrellensis G22G22 ASGZ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_212753_2221	Central metabolism	Red	circle	Halophilic archaeon DL31 DL31 CP002988.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210053_698	Central metabolism	Red	circle	Halorubrum sp SAH-A6SAH-A6 LOAJ01	hypothetical_protein	1
6666666_210196_932	Central metabolism	Red	circle	Halolamina pelagicaCDK2 LGUC01	hypothetical_protein	2
6666666_209998_1796	Central metabolism	Red	circle	Halolamina rubraCBA1107 BBJN01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210519_86	Central metabolism	Red	circle	Halolamina sediminishalo7 CVUA01	Cytidylate_kinase_EC_2.7.4.25_	2
6666666_210673_409	Central metabolism	Red	circle	Uncultured archaeon A07HB70 AYLJ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211924_121	Central metabolism	Red	circle	Halanaeroarchaeum sulfurireducens M27-SA2 CP011564.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211935_120	Central metabolism	Red	circle	Halanaeroarchaeum sulfurireducens HSR2 CP008874.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210697_1393	Central metabolism	Red	circle	Haloarchaeon 3A1_DGR3A1_DGR ATCR02	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211925_261	Central metabolism	Red	circle	Halogeometricum borinquense DSM 11551 PR 3 CP001690.1	Serine_threonine_protein_kinase_RIO1_EC_2.7.11.1_	1
6666666_210520_1679	Central metabolism	Red	circle	Halogeometricum borinquense DSM 11551DSM 11551 AOHT01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210201_3929	Central metabolism	Red	circle	Halobacteriaceae archaeon SB9SB9 LOPU01	N_acylamino_acid_racemase	1
6666666_210062_251	Central metabolism	Red	circle	Halopiger djelfamassiliensisIIH2 CBMA01	LSU_ribosomal_protein_L3e_L3p_	1
6666666_209925_2335	Central metabolism	Red	circle	Haloplanus natans DSM 17983DSM 17983 ATYM01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210482_2770	Central metabolism	Red	circle	Halobellus rufusCBA1103 BBJO01	Prephenate_and_or_arogenate_dehydrogenase_unknown_specificity___EC_1.3.1.12__EC_1.3.1.43_	2
6666666_209948_2057	Central metabolism	Red	circle	Haloferax mucosum ATCC BAA-1512ATCC BAA-1512 AOLN01	hypothetical_protein	1
6666666_209973_3259	Central metabolism	Red	circle	Halalkalicoccus paucihalophilusDSM 24557 LTAZ01	hypothetical_protein	1
6666666_211942_45	Central metabolism	Red	circle	Halalkalicoccus jeotgali B3 B3 CP002062.1	hypothetical_protein	1
6666666_210422_690	Central metabolism	Red	circle	Halalkalicoccus jeotgali B3B3 AXZD01	hypothetical_protein	1
6666666_210304_174	Central metabolism	Red	circle	Halalkalicoccus jeotgali B3B3 AOHV01	Acylamino_acid_releasing_enzyme_EC_3.4.19.1_	1
6666666_210503_2498	Central metabolism	Red	circle	Halapricum salinumCBA1105 BBMO01	potassium_channel_like	1
6666666_210030_3816	Central metabolism	Red	circle	Haloarcula japonica DSM 6131DSM 6131 AOLY01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210564_1915	Central metabolism	Red	circle	Haloarcula californiae ATCC 33799ATCC 33799 AOLS01	Anaerobic_glycerol_3_phosphate_dehydrogenase_subunit_A_EC_1.1.5.3_	1
6666666_211908_2305	Central metabolism	Red	circle	Haloarcula marismortui ATCC 43049 ATCC 43049 AY596297.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_209970_3154	Central metabolism	Red	circle	Haloarcula sinaiiensis ATCC 33800ATCC 33800 AOLR01	UDP_sulfoquinovose_synthase	1
6666666_210502_3560	Central metabolism	Red	circle	Haloarcula sp SL3SL3 LIUF01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210378_2849	Central metabolism	Red	circle	Haloarcula salariaH5-DGR JXAO01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210462_1015	Central metabolism	Red	circle	Haloarcula sp CBA1127CBA1127 BCNB01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210152_765	Central metabolism	Red	circle	Haloarcula sp K1K1 LRHL01	hypothetical_protein	1
6666666_211944_2924	Central metabolism	Red	circle	Haloarcula hispanica N601 N601 NC_023013.1	Nucleoside_diphosphate_sugar_epimerases	1
6666666_211934_2913	Central metabolism	Red	circle	Haloarcula hispanica ATCC 33960 CGMCC 1.2049 CP002921.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211907_1429	Central metabolism	Red	circle	Haloarcula sp CBA1115 CBA1115 CP010529.1	Iron_sulfur_cluster_assembly_protein_SufD	1
6666666_210202_3142	Central metabolism	Red	circle	Haloarcula sp CBA1128CBA1128 BCNA01	hypothetical_protein	1
6666666_210527_2332	Central metabolism	Red	circle	Haloarcula vallismortis ATCC 29715ATCC 29715 AOLQ01	Inositol_1_monophosphatase_EC_3.1.3.25_	1
6666666_210177_2323	Central metabolism	Red	circle	Halomicrobium katesii DSM 19301DSM 19301 AQZY01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211915_827	Central metabolism	Red	circle	Halomicrobium mukohataei DSM 12286 DSM 12286 CP001688.1	hypothetical_protein	1
6666666_211541_2696	Central metabolism	Red	circle	Natronomonas moolapensis 8.8.11 8.8.11 HF582854.1	peroxiredoxin_homolog	1
6666666_210123_854	Central metabolism	Red	circle	Halobacteriaceae archaeon Tc-Br11_E2g27 LKNH01	hypothetical_protein	1
6666666_210645_1626	Central metabolism	Red	circle	Halophilic archaeon J07HB67 AGCZ01	hypothetical_protein	1
6666666_210663_1469	Central metabolism	Red	circle	Uncultured archaeon A07HN63 AYLK01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210601_3550	Central metabolism	Red	circle	Halosimplex carlsbadense 2-9-12-9-2001 AOIU01	chemotaxis_protein	1
6666666_210238_2935	Central metabolism	Red	circle	Halococcus agarilyticus197A BAFM01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210568_1371	Central metabolism	Red	circle	Halococcus saccharolyticus DSM 5350DSM 5350 AOMD01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210348_749	Central metabolism	Red	circle	Halococcus salifodinae DSM 8989DSM 8989 AOME01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210269_1620	Central metabolism	Red	circle	Halococcus hamelinensis 100A6100A6 AJRK01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210451_3169	Central metabolism	Red	circle	Halococcus hamelinensis 100A6100A6 AOMB01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210386_1973	Central metabolism	Red	circle	Halococcus thailandensis JCM 13552JCM 13552 AOMF01	hypothetical_protein	1
6666666_209962_2516	Central metabolism	Red	circle	Halococcus morrhuae DSM 1307DSM 1307 AOMC01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210475_1343	Central metabolism	Red	circle	Halococcus sediminicolaCBA1101 BBMP01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210119_715	Central metabolism	Red	circle	Halorubrum hochstenium ATCC 700873ATCC 700873 AOJO01	Branched_chain_amino_acid_ABC_transporter_amino_acid_binding_protein_TC_3.A.1.4.1_	1
6666666_210154_1489	Central metabolism	Red	circle	Halorubrum lipolyticum DSM 21995DSM 21995 AOJG01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210612_1698	Central metabolism	Red	circle	Halorubrum saccharovorum DSM 1137DSM 1137 AOJE01	hypothetical_protein	1
6666666_211922_2696	Central metabolism	Red	circle	Halorubrum lacusprofundi ATCC 49239 ATCC 49239 NC_012029.1	hypothetical_protein	1
6666666_210479_3356	Central metabolism	Red	circle	Halorubrum halophilumB8 BBJP01	DNA_topoisomerase_I_EC5.99.1.2__	1
6666666_210008_2451	Central metabolism	Red	circle	Halorubrum saccharovorumH3 JNFH02	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210100_1476	Central metabolism	Red	circle	Halorubrum sp T3T3 ALWQ01	Transposase_ISC1476	1
6666666_209971_1234	Central metabolism	Red	circle	Halorubrum litoreum JCM 13561JCM 13561 AOJF01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210353_140	Central metabolism	Red	circle	Halorubrum distributum JCM 9100JCM 9100 AOJM01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210320_444	Central metabolism	Red	circle	Halorubrum distributum JCM 10118JCM 10118 AOJN01	DNA_directed_RNA_polymerase_subunit_B__EC_2.7.7.6_	1
6666666_210340_997	Central metabolism	Red	circle	Halorubrum terrestre JCM 10247JCM 10247 AOIW01	hypothetical_protein	1
6666666_210555_1147	Central metabolism	Red	circle	Halorubrum arcis JCM 13916JCM 13916 AOJJ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210255_770	Central metabolism	Red	circle	Nanohaloarchaea archaeon PL-Br10_U2g5 LKMY01	Prephenate_and_or_arogenate_dehydrogenase_unknown_specificity___EC_1.3.1.12__EC_1.3.1.43_	1
6666666_210199_772	Central metabolism	Red	circle	Halorubrum sp PL-Br10_E2g5 LKMU01	UDP_glucose_4_epimerase_EC_5.1.3.2_	1
6666666_210102_2827	Central metabolism	Red	circle	Halorubrum sp 55 LIST01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210575_985	Central metabolism	Red	circle	Halorubrum coriense DSM 10284DSM 10284 AOJL01	hypothetical_protein	1
6666666_210265_2932	Central metabolism	Red	circle	Halorubrum californiensis DSM 19288DSM 19288 AOJK01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210021_1232	Central metabolism	Red	circle	Halorubrum ezzemoulense DSM 17463DSM 17463 ATXS01	endonuclease_exonuclease_phosphatase_family_protein	1
6666666_210587_363	Central metabolism	Red	circle	Halorubrum sp BV1BV1 JQKV01	universal_stress_protein	1
6666666_210376_903	Central metabolism	Red	circle	Haloferacaceae archaeon Tc-Br11_E2g18 LKNE01	Vng1086c	1
6666666_210699_2239	Central metabolism	Red	circle	Uncultured archaeon A07HR67 AYLI01	HoxA_like_transcriptional_regulator	1
