id,identity_to_query
UniRef100_UPI0009368FA5/3-246,0.237
UniRef100_A0A0Q0A1E1/3-246,0.237
UniRef100_A0A0Q0B2M7/24-267,0.237
UniRef100_A0A1Y3QK27/1-244,0.237
UniRef100_L8MI24/3-246,0.237
UniRef100_UPI0005F7724F/1-245,0.237
UniRef100_A0A0P9R4G4/3-246,0.237
UniRef100_A6EZF1/3-246,0.237
UniRef100_UPI000948A423/3-246,0.237
UniRef100_UPI000CDA7D18/3-246,0.237
UniRef100_UPI000948B7D5/3-246,0.237
UniRef100_UPI0008324E8C/1-242,0.237
UniRef100_A0A365SY68/3-246,0.237
UniRef100_UPI000DA64920/3-246,0.237
UniRef100_Q48C81/3-246,0.237
UniRef100_Q87UG4/3-246,0.237
UniRef100_A0A1T1IPK0/3-246,0.237
UniRef100_UPI000736E86D/3-246,0.237
UniRef100_A0A2S3UWE7/3-246,0.237
UniRef100_UPI00080696DF/3-246,0.237
UniRef100_UPI0004172905/3-246,0.237
UniRef100_A0A0P8B529/3-246,0.237
UniRef100_A0A0P9QT78/8-251,0.237
UniRef100_A0A354DK72/1-243,0.237
UniRef100_UPI0002A7A876/3-246,0.237
UniRef100_K2RRN7/3-246,0.237
UniRef100_A0A1Y4LNW6/1-244,0.237
UniRef100_UPI00089016DB/3-246,0.237
UniRef100_A0A0C4WQV7/3-246,0.237
UniRef100_A0A0P9H344/24-267,0.237
UniRef100_A0A0Q0BT64/24-267,0.237
UniRef100_A0A0P9XU27/3-246,0.237
UniRef100_A0A193SIF7/24-267,0.237
UniRef100_UPI0008BB022D/3-246,0.237
UniRef100_A0A2W1NFP3/3-246,0.237
UniRef100_UPI000BB76E01/3-246,0.237
UniRef100_UPI0008E6F23B/3-246,0.237
UniRef100_A0A1M6R9D2/1-242,0.237
UniRef100_A0A1H9TLS6/1-243,0.237
UniRef100_A0A2W5D1H3/3-246,0.237
UniRef100_A0YA21/3-246,0.237
UniRef100_M4X5Z1/3-246,0.237
UniRef100_A0A2S3TUH2/3-246,0.237
UniRef100_A0A166T7C5/3-251,0.237
UniRef100_A0A0P9ZD39/45-288,0.237
UniRef100_UPI0005CFDD4B/3-246,0.237
UniRef100_C6PUQ4/1-243,0.237
UniRef100_UPI000985918D/3-246,0.237
UniRef100_UPI000497B781/1-242,0.237
UniRef100_UPI000760B1FD/3-246,0.237
UniRef100_UPI00095721E9/3-242,0.237
UniRef100_F5L6U2/10-253,0.237
UniRef100_U3HCF3/3-246,0.237
UniRef100_A0A1R1CSJ3/1-243,0.237
UniRef100_A0A2M7S366/1-242,0.237
UniRef100_UPI000E3287A2/3-246,0.237
UniRef100_A0A1Y0FZX6/3-246,0.237
UniRef100_A0A2S8GNL6/1-244,0.237
UniRef100_A0A0P9QCX1/3-246,0.237
UniRef100_UPI000DA23DDB/3-246,0.237
UniRef100_A0A2C6MHN7/1-241,0.237
UniRef100_A0A1I7NT84/1-245,0.237
UniRef100_A0A0T6UN03/3-246,0.237
UniRef100_A0A359D5N6/3-246,0.237
UniRef100_UPI0003B3B00A/1-240,0.237
UniRef100_A0A1J5T051/1-243,0.237
UniRef100_A0A222FGD4/3-243,0.237
UniRef100_UPI0009805670/1-241,0.237
UniRef100_A0A0N0ZGD5/3-246,0.237
UniRef100_A0A238Y378/4-245,0.237
UniRef100_C1DWG7/1-241,0.237
UniRef100_A0A248VFZ6/3-246,0.237
UniRef100_A0A0T9MMD7/4-244,0.237
UniRef100_A0A2G4GZ51/1-242,0.237
UniRef100_A0A317KZI1/1-242,0.237
UniRef100_Q13TR0/3-246,0.237
UniRef100_A0A1C7PAH1/1-241,0.237
UniRef100_UPI000E72C52E/3-246,0.237
UniRef100_UPI000408C67C/9-253,0.237
UniRef100_UPI0009A1EB26/3-246,0.237
UniRef100_H8GJD7/3-247,0.237
UniRef100_UPI0001D16BBE/1-242,0.237
UniRef100_A0A2S8F4V4/1-245,0.237
UniRef100_A0A0Q0D2H2/3-246,0.237
UniRef100_UPI000A371A41/1-242,0.237
UniRef100_A0A0D5V8Q3/3-246,0.237
UniRef100_A0A242U7Y5/1-242,0.237
UniRef100_A0A178U720/1-242,0.237
UniRef100_UPI000BE03D1A/1-241,0.237
UniRef100_A0A2V4W468/1-243,0.237
UniRef100_A0A1Z9GX48/1-242,0.237
UniRef100_A0A1C2X3I3/1-242,0.237
UniRef100_UPI0003A64B19/1-242,0.237
UniRef100_A0A327YIE7/1-242,0.237
UniRef100_I2IFI4/3-246,0.237
UniRef100_F3F292/3-246,0.237
UniRef100_A0A0F9NPE9/3-246,0.237
UniRef100_A0A369X063/1-242,0.237
UniRef100_A0A139SJ85/3-242,0.237
UniRef100_A0A160FNI1/3-246,0.237
UniRef100_UPI00066A2DBF/1-242,0.237
UniRef100_UPI000CF3901B/1-243,0.237
UniRef100_T0JCZ4/1-241,0.237
UniRef100_UPI000BE00976/1-241,0.237
UniRef100_UPI00003CA143/1-241,0.237
UniRef100_UPI0001C2F119/1-241,0.237
UniRef100_A0A0L6ZAF6/1-242,0.237
UniRef100_A0A2S5MCN1/3-247,0.237
UniRef100_A0A1G3GE98/3-246,0.237
UniRef100_UPI00083DADAB/1-241,0.237
UniRef100_UPI000E3133ED/3-246,0.237
UniRef100_A0A369X410/1-242,0.237
UniRef100_A0A1N6E730/3-246,0.237
UniRef100_A0A2P6AU19/3-246,0.237
UniRef100_A0A2D1IN26/1-241,0.237
UniRef100_UPI0001975CD8/1-241,0.237
UniRef100_A0A346BFS2/3-246,0.237
UniRef100_UPI000D72819A/1-241,0.237
UniRef100_UPI0001CC2F1A/3-246,0.237
UniRef100_I4ZWH4/1-241,0.237
UniRef100_A0A0J8SPK9/1-241,0.237
UniRef100_D5W543/3-246,0.237
UniRef100_A0A1Y3PS90/1-242,0.237
UniRef100_Q8Y9G5/1-241,0.237
UniRef100_UPI000D3E8F2F/1-241,0.237
UniRef100_A0A2A2RSN8/1-241,0.237
UniRef100_A0A241VVF2/1-241,0.237
UniRef100_A0A1T1GW27/1-241,0.237
UniRef100_UPI0003B61F03/3-247,0.237
UniRef100_A0A0C5VDJ2/3-243,0.237
UniRef100_UPI000C7BB342/3-246,0.237
UniRef100_A0A1H9M7S3/3-247,0.237
UniRef100_UPI0005EB0910/1-239,0.237
UniRef100_UPI000B3C7BD9/1-241,0.237
UniRef100_UPI0004900F36/3-246,0.237
UniRef100_UPI00082B6715/4-245,0.237
UniRef100_A0A266QC10/3-247,0.237
UniRef100_UPI000E77AA99/3-246,0.237
UniRef100_I3IE41/3-247,0.237
UniRef100_A0A1Y3CUR9/1-242,0.237
UniRef100_UPI000400B51C/1-243,0.237
UniRef100_A0A242H3H2/1-241,0.237
UniRef100_A0A1I5RN06/3-246,0.237
UniRef100_A0A2K8KMC9/3-242,0.237
UniRef100_A0A378Q0Q1/1-241,0.237
UniRef100_A0A372JX80/3-246,0.237
UniRef100_A0A2H0LS69/2-241,0.237
UniRef100_A0A1H5CZ59/3-246,0.237
UniRef100_A0A1Z8VZ09/1-242,0.237
UniRef100_A0A372FNY9/1-241,0.237
UniRef100_UPI00040186FF/3-246,0.237
UniRef100_A0A1H1CGX7/3-246,0.237
UniRef100_UPI0008751553/1-241,0.237
UniRef100_A0A2G2JAA1/1-245,0.237
UniRef100_A0A0Q9L3R3/1-243,0.237
UniRef100_UPI000289C9A4/1-242,0.237
UniRef100_UPI0008321588/4-244,0.237
UniRef100_UPI0003F7686B/3-246,0.237
UniRef100_A0A1I0SXA8/1-242,0.237
UniRef100_A0A1N6L8V9/3-246,0.237
UniRef100_UPI000931DF35/1-241,0.237
UniRef100_UPI000874A2AB/1-241,0.237
UniRef100_K6D5E1/1-242,0.237
UniRef100_UPI000E6A9A1E/1-242,0.237
UniRef100_A0A1Y3CBF5/1-242,0.237
UniRef100_A0A075KFA9/1-241,0.237
UniRef100_A0A172YKY9/1-241,0.237
UniRef100_UPI000E6BC0AA/1-241,0.237
UniRef100_UPI000C0BF5FD/1-242,0.237
UniRef100_A0A0U2NQY9/1-241,0.237
UniRef100_A0A2C5FTK6/1-242,0.237
UniRef100_UPI000781E472/1-242,0.237
UniRef100_G2ZBV2/1-241,0.237
UniRef100_UPI000D687C35/3-246,0.237
UniRef100_N9B6Q0/1-242,0.237
UniRef100_A0A0S2KA13/3-247,0.237
UniRef100_UPI000E491E97/3-246,0.237
UniRef100_A0A160L7W1/1-242,0.237
UniRef100_A0A1B8QJY7/1-241,0.237
UniRef100_UPI000425221D/1-243,0.237
UniRef100_A0A1I9YJH2/3-246,0.237
UniRef100_A0A345B4H3/1-242,0.237
UniRef100_A0A1S7LJ47/1-248,0.237
UniRef100_UPI000775613C/1-241,0.237
UniRef100_E5APV5/4-246,0.237
UniRef100_A0A1B8QC46/1-241,0.237
UniRef100_UPI00083E1905/1-241,0.237
UniRef100_UPI0004329B62/1-241,0.237
UniRef100_UPI000A35EAB6/1-242,0.237
UniRef100_B7INA3/1-242,0.237
UniRef100_UPI000CD81C6E/1-242,0.237
UniRef100_A0A318TNA1/1-243,0.237
UniRef100_A0A2A5CIL6/3-247,0.237
UniRef100_A0A2D5F6X8/3-245,0.237
UniRef100_B3T1Y2/1-241,0.237
UniRef100_A0A160F9E5/1-242,0.237
UniRef100_A0A1J4VJ72/1-240,0.237
UniRef100_UPI000775AE53/1-241,0.237
UniRef100_A0A1N7SCS1/3-246,0.237
UniRef100_UPI0008697ED2/1-241,0.237
UniRef100_UPI0005F15B61/1-241,0.237
UniRef100_A0A0R2W9R2/3-245,0.237
UniRef100_A0A1W9L206/3-256,0.237
UniRef100_UPI0009806DAB/1-241,0.237
UniRef100_UPI000658CCED/1-241,0.237
UniRef100_A0A1R7QBA5/1-241,0.237
UniRef100_A0A241SM50/1-241,0.237
UniRef100_A0A1B8WFF0/1-243,0.237
UniRef100_UPI00056DE30C/1-242,0.237
UniRef100_A0A2B5HKD4/1-242,0.237
UniRef100_R5HZM6/1-241,0.237
UniRef100_UPI000CF3AFD8/1-243,0.237
UniRef100_A0A2T6DQC7/1-243,0.237
UniRef100_N9PVB9/1-242,0.237
UniRef100_A0A1V5MDJ4/1-241,0.237
UniRef100_UPI0005F7A6B8/3-246,0.237
UniRef100_UPI00043513D7/1-241,0.237
UniRef100_A0A2T6KJ96/1-243,0.237
UniRef100_A0A1C5M5N6/1-241,0.237
UniRef100_A0A1H3HJE0/1-243,0.237
UniRef100_V9XFN1/3-249,0.237
UniRef100_A0A2E0YTL5/3-246,0.237
UniRef100_A0A1H7DYV6/3-246,0.237
UniRef100_A0A1T1JFX2/1-241,0.237
UniRef100_UPI00026248B4/1-241,0.237
UniRef100_UPI000BF67B5B/1-242,0.237
UniRef100_A0A2N2R2S3/1-242,0.237
UniRef100_D0SEY8/5-245,0.237
UniRef100_UPI00088D6058/3-246,0.237
UniRef100_UPI00082A39AA/3-247,0.237
UniRef100_A0A373BCW0/1-241,0.237
UniRef100_A0A2N5MCV1/1-242,0.237
UniRef100_UPI000BF3B061/1-241,0.237
UniRef100_UPI000E6B1449/1-242,0.237
UniRef100_A0A2N1UME1/1-267,0.237
UniRef100_A0A1J0TPP5/3-249,0.237
UniRef100_A0A1M6C1W6/1-242,0.237
UniRef100_UPI000BEE4E16/1-242,0.237
UniRef100_A0A2T7YTZ2/1-242,0.237
UniRef100_A0A1I6CW23/2-239,0.237
UniRef100_UPI0003A2DA64/3-246,0.237
UniRef100_A0A2D8RC94/3-246,0.237
UniRef100_UPI0007687AF1/1-241,0.237
UniRef100_UPI00087584FC/1-241,0.237
UniRef100_UPI000E2756FD/1-243,0.237
UniRef100_A0A1C3D0F5/1-241,0.237
UniRef100_A0A259CLC1/5-241,0.237
UniRef100_A0A1E9Q831/4-251,0.237
UniRef100_A0A239X1Y8/1-242,0.237
UniRef100_A0A0A3I5K5/1-242,0.237
UniRef100_UPI000E719DFB/1-241,0.237
UniRef100_UPI000C0BC925/1-242,0.237
UniRef100_UPI000BFA5820/1-242,0.237
UniRef100_UPI000DA7C7E7/1-241,0.237
UniRef100_A0A1H7UYX2/4-249,0.237
UniRef100_A0A381TBQ2/2-266,0.237
UniRef100_UPI0007DF2F3A/1-242,0.237
UniRef100_A0A1S8G9C7/1-242,0.237
UniRef100_A0A1T1J9I2/1-241,0.237
UniRef100_UPI000CF52742/1-243,0.237
UniRef100_A0A1C5QT11/1-241,0.237
UniRef100_I9NQ22/1-241,0.237
UniRef100_UPI000372A05B/1-243,0.237
UniRef100_A0A2P5NV91/3-242,0.237
UniRef100_A0A1G1HB44/1-283,0.237
UniRef100_A0A1Y5JTF3/1-242,0.237
UniRef100_A0A1M9L1G2/1-242,0.237
UniRef100_A0A0J0V827/1-242,0.237
UniRef100_A0A2D5RKU5/3-247,0.237
UniRef100_UPI000BFA678F/1-242,0.237
UniRef100_A0A1C5S6G9/1-241,0.237
UniRef100_A0A1G0YVY2/1-243,0.237
UniRef100_A0A240EC75/1-241,0.237
UniRef100_A0A1B7KQI8/1-242,0.237
UniRef100_A0A351DS84/3-242,0.237
UniRef100_A0A1D9FJK1/1-241,0.237
UniRef100_A0A2S6USB9/1-241,0.237
UniRef100_A0A2R5F0H9/1-242,0.237
UniRef100_UPI000A1CD2BC/1-240,0.237
UniRef100_A0A2B6KAD4/1-242,0.237
UniRef100_UPI0009AC6268/1-243,0.237
UniRef100_A0A174XXM5/1-241,0.237
UniRef100_D2QYW3/1-245,0.237
UniRef100_A0A1I4CJA0/1-241,0.237
UniRef100_UPI0004DF19B0/1-242,0.237
UniRef100_UPI0006C78338/1-240,0.237
UniRef100_UPI00058F7EA3/1-242,0.237
UniRef100_UPI0006BA70BB/1-243,0.237
UniRef100_UPI000E2EEFEA/1-243,0.237
UniRef100_UPI000BB88772/1-242,0.237
UniRef100_A0A142WPT4/1-244,0.237
UniRef100_A0A355AUP5/3-240,0.237
UniRef100_UPI00057C73E9/1-242,0.237
UniRef100_UPI0004214E34/4-245,0.237
UniRef100_UPI000E25086C/3-246,0.237
UniRef100_UPI000E1823C5/4-251,0.237
UniRef100_R7JMQ0/1-243,0.237
UniRef100_A0A2T4Z434/1-242,0.237
UniRef100_UPI0002DE6E85/1-243,0.237
UniRef100_UPI00048CDFC6/1-243,0.237
UniRef100_A0A0C2R7U3/1-243,0.237
UniRef100_A0A1Z9G2V7/1-242,0.237
UniRef100_A0A0A7FUP4/1-243,0.237
UniRef100_UPI000DE58072/1-242,0.237
UniRef100_A0A1Z8XIK0/1-240,0.237
UniRef100_A0A0B5AU23/1-243,0.237
UniRef100_A0A1K2HHY1/1-241,0.237
UniRef100_A0A286RBA3/1-244,0.237
UniRef100_A0A2D6VKT5/1-243,0.237
UniRef100_A0A1T2PUT2/1-242,0.237
UniRef100_UPI000E5BAA52/1-243,0.237
UniRef100_D3S687/1-260,0.237
UniRef100_A0A0J1L4N3/1-242,0.237
UniRef100_A9VLH7/1-242,0.237
UniRef100_A0A1W9R5E4/1-240,0.237
UniRef100_A0A358C8J8/1-235,0.237
UniRef100_A0A2X4U2E8/3-249,0.237
UniRef100_A0A2E7L981/1-245,0.237
UniRef100_UPI0004295963/1-243,0.237
UniRef100_UPI000503FFF1/1-242,0.237
UniRef100_V6Z5R5/2-242,0.237
UniRef100_UPI000825CD1B/1-243,0.237
UniRef100_UPI000360529F/1-242,0.237
UniRef100_A0A2E7KMB2/1-244,0.237
UniRef100_A0A1L6I1I8/3-246,0.237
UniRef100_A0A356AQC4/1-241,0.237
UniRef100_A0A2C0BP85/1-242,0.237
UniRef100_A0A2I7Z7E4/1-243,0.237
UniRef100_A0A2A5EGD6/2-244,0.237
UniRef100_A0A174DI16/1-243,0.237
UniRef100_UPI0003696049/1-243,0.237
UniRef100_UPI000E4E8A18/1-241,0.237
UniRef100_A0A1G0JJW2/3-246,0.237
UniRef100_A0A150MTI1/1-242,0.237
UniRef100_R6KCV4/1-241,0.237
UniRef100_A0A2H5ZCZ7/1-245,0.237
UniRef100_R5GX41/1-243,0.237
UniRef100_A0A1Z8YVW3/3-245,0.237
UniRef100_UPI000463862B/3-249,0.237
UniRef100_A0A2B8NFQ5/1-242,0.237
UniRef100_A0A373N1W0/1-243,0.237
UniRef100_A4ISR2/1-242,0.237
UniRef100_A0A0D5NIS9/1-242,0.237
UniRef100_A0A142XVE5/1-244,0.237
UniRef100_A0A1C5V7Y3/1-243,0.237
UniRef100_A0A2I4N9E2/1-242,0.237
UniRef100_UPI000BA78A11/1-242,0.237
UniRef100_K9YE26/3-245,0.237
UniRef100_A0A243A0G8/1-242,0.237
UniRef100_UPI000BB3E9D4/5-242,0.237
UniRef100_A0A1I3DWY9/1-241,0.237
UniRef100_A0A200J8T6/1-241,0.237
UniRef100_A0A0S6U5I9/1-242,0.237
UniRef100_UPI000BB41536/5-242,0.237
UniRef100_A0A1Y6G9R1/3-243,0.237
UniRef100_UPI000E502720/1-243,0.237
UniRef100_UPI000A08BBD1/1-243,0.237
UniRef100_UPI000710BC3E/1-242,0.237
UniRef100_UPI000E679AA7/1-243,0.237
UniRef100_A0A1S8L6A1/1-242,0.237
UniRef100_A7FU82/1-242,0.237
UniRef100_A0A1S8MFE9/1-242,0.237
UniRef100_A0A174PX19/1-243,0.237
UniRef100_UPI0009A83F7D/1-242,0.237
UniRef100_C1FN42/1-242,0.237
UniRef100_UPI000652FF92/1-243,0.237
UniRef100_A0A2E0KYT9/1-239,0.237
UniRef100_A0A1Y3CPU9/1-242,0.237
UniRef100_A0A382H853/1-240,0.237
UniRef100_B5YIB7/1-267,0.237
UniRef100_R5ED89/1-242,0.237
UniRef100_A0A2E0ZL09/1-250,0.237
UniRef100_A0A1C0BA08/4-242,0.237
UniRef100_A0A1Z9I0V1/1-242,0.237
UniRef100_A0A2A7ZH54/1-242,0.237
UniRef100_A0A2N0KIM5/1-258,0.237
UniRef100_A0A1S2RAQ1/1-242,0.237
UniRef100_A0A352GPG0/1-251,0.237
UniRef100_A0A268FCS0/1-242,0.237
UniRef100_A0A0A3IJT2/1-243,0.237
UniRef100_UPI000D0D1096/1-242,0.237
UniRef100_A0A2D8U3V6/3-246,0.237
UniRef100_UPI00040532C5/4-245,0.237
UniRef100_D5UNT5/4-248,0.237
UniRef100_UPI000BB434B8/5-242,0.237
UniRef100_A0A2X0XC10/1-243,0.237
UniRef100_UPI0008302F3D/3-246,0.237
UniRef100_D9QB95/4-249,0.237
UniRef100_A0A2E3ZAG0/1-245,0.237
UniRef100_R5QYB5/1-243,0.237
UniRef100_A0A0M8QEK8/1-243,0.237
UniRef100_A0A363D6U2/5-242,0.237
UniRef100_A0A2B2CCR8/3-243,0.237
UniRef100_A0A2V8N3W1/1-241,0.237
UniRef100_A0A372LM68/1-242,0.237
UniRef100_A0A1C3FE23/1-267,0.237
UniRef100_R6Q8I7/1-241,0.237
UniRef100_UPI00073E19A0/1-243,0.237
UniRef100_UPI0003FCB2BF/1-241,0.237
UniRef100_A0A086YMA5/1-240,0.237
UniRef100_A0A2E4BX12/1-256,0.237
UniRef100_UPI000366159B/1-242,0.237
UniRef100_UPI000839D3F9/1-243,0.237
UniRef100_A0A2E1U4Q0/1-241,0.237
UniRef100_UPI0003FC8BCE/1-243,0.237
UniRef100_A0A2B9BQY4/1-242,0.237
UniRef100_UPI0008FDF2A4/1-242,0.237
UniRef100_UPI000773CE1E/1-242,0.237
UniRef100_UPI000BB44C98/5-242,0.237
UniRef100_R6QK24/1-242,0.237
UniRef100_A0A2M9FYL9/1-242,0.237
UniRef100_A0A2N6D8D7/2-243,0.237
UniRef100_UPI0007DEE88E/1-242,0.237
UniRef100_A0A2E1S904/1-242,0.237
UniRef100_A0A162QFU4/3-258,0.237
UniRef100_UPI000BB44AA4/5-242,0.237
UniRef100_UPI00054CF557/1-242,0.237
UniRef100_A0A349RDL8/1-241,0.237
UniRef100_A0A2E3P8F5/1-251,0.237
UniRef100_UPI0008D9E729/1-241,0.237
UniRef100_UPI000BA71BE4/1-242,0.237
UniRef100_A0A356UHC4/1-241,0.237
UniRef100_A0A0J5GW98/1-242,0.237
UniRef100_A0A2D6SUB4/1-244,0.237
UniRef100_A0A1R1F711/1-242,0.237
UniRef100_UPI0003C800BC/1-241,0.237
UniRef100_A0A1H4HMN4/3-246,0.237
UniRef100_A0A2A8Z5T1/1-242,0.237
UniRef100_A0A373ABN0/1-242,0.237
UniRef100_UPI0002E2447A/3-249,0.237
UniRef100_A0A2S6UV33/1-242,0.237
UniRef100_A0A0L8F033/1-243,0.237
UniRef100_A0A1G7JEV6/1-244,0.237
UniRef100_A0A1E1VR27/1-244,0.237
UniRef100_A0A2C0CWN2/1-242,0.237
UniRef100_A0A2X4UA74/3-244,0.237
UniRef100_A0A0T7BUV3/1-244,0.237
UniRef100_K9V191/1-245,0.237
UniRef100_A0A1C5KSI6/1-242,0.237
UniRef100_UPI000301AA16/3-248,0.237
UniRef100_A0A2S9TLX8/4-242,0.237
UniRef100_A0A2I4P2E8/1-242,0.237
UniRef100_A0A1Z9QTS8/1-245,0.237
UniRef100_A0A2E1KLU5/1-245,0.237
UniRef100_A0A077J8X9/3-243,0.237
UniRef100_F8AKQ3/1-263,0.237
UniRef100_UPI000E53FE6B/1-242,0.237
UniRef100_K9WG13/1-244,0.237
UniRef100_UPI0006AC5345/1-242,0.237
UniRef100_UPI00099BADB1/1-242,0.237
UniRef100_UPI0007AC1DA5/1-242,0.237
UniRef100_I3XTY4/5-241,0.237
UniRef100_UPI00047B051D/3-243,0.237
UniRef100_A0A1Z9TCZ0/1-241,0.237
UniRef100_A0A1S9Y0Z0/1-242,0.237
UniRef100_C0CIS5/7-248,0.237
UniRef100_A0A2S0U562/1-243,0.237
UniRef100_A0A0A3J6K8/1-241,0.237
UniRef100_A0A2A5RW12/1-242,0.237
UniRef100_A0A348ZBE9/1-240,0.237
UniRef100_A0A2N0Y8B5/1-242,0.237
UniRef100_A0A380Y9W6/1-242,0.237
UniRef100_A0A2E9VEX3/3-245,0.237
UniRef100_W7YKY8/1-243,0.237
UniRef100_R7NNI4/1-240,0.237
UniRef100_A0A2S5GBB8/1-243,0.237
UniRef100_A0A2A7G8M6/1-242,0.237
UniRef100_A0A1Z9SG10/1-242,0.237
UniRef100_UPI000E278403/4-249,0.237
UniRef100_UPI0006D06E31/1-243,0.237
UniRef100_UPI000D33AF80/1-243,0.237
UniRef100_A0A0H4QM16/1-242,0.237
UniRef100_A0A1U7HGT4/1-244,0.237
UniRef100_A0A1Z9PS22/1-240,0.237
UniRef100_A0A2N3UJA6/3-248,0.237
UniRef100_A0A073AYR9/4-249,0.237
UniRef100_I2JHZ2/3-247,0.237
UniRef100_A0A255RBP1/1-245,0.237
UniRef100_UPI000304D588/1-242,0.237
UniRef100_UPI0007E45288/1-246,0.237
UniRef100_A0A1C2J4E7/1-241,0.237
UniRef100_UPI000933695B/1-244,0.237
UniRef100_A0A373MEQ4/1-242,0.237
UniRef100_A0A0K9JZX3/3-246,0.237
UniRef100_C0Z6P4/1-241,0.237
UniRef100_A0A0A0DI52/1-243,0.237
UniRef100_UPI000E655459/1-239,0.237
UniRef100_A0A2M7MWQ3/3-246,0.237
UniRef100_A0A2A2RJ00/1-242,0.237
UniRef100_UPI00099871C0/1-244,0.237
UniRef100_J9YYV3/1-241,0.237
UniRef100_UPI0009981A2E/1-242,0.237
UniRef100_UPI000A176938/1-242,0.237
UniRef100_A0A368X963/2-241,0.237
UniRef100_A0A0S1X9H6/7-246,0.237
UniRef100_I7L027/3-258,0.237
UniRef100_F3ZX37/1-242,0.237
UniRef100_A0A0X3BNE5/3-258,0.237
UniRef100_A0A1Y4VHU7/1-242,0.237
UniRef100_UPI0007DAD9B1/1-242,0.237
UniRef100_UPI000C072305/1-243,0.237
UniRef100_A0A0S8DDM2/1-272,0.237
UniRef100_M5RQR3/1-246,0.237
UniRef100_A0A2E6RSI7/1-241,0.237
UniRef100_A0A0H4PDG4/1-242,0.237
UniRef100_U2WSW9/1-242,0.237
UniRef100_A0A1Z3HGI2/1-243,0.237
UniRef100_A0A2S9SLH5/4-242,0.237
UniRef100_A0A345YVB0/4-242,0.237
UniRef100_UPI0002D4FA4D/1-242,0.237
UniRef100_A0A198XMD6/1-246,0.237
UniRef100_UPI000E7602A4/4-244,0.237
UniRef100_A0A2N0L635/1-259,0.237
UniRef100_A0A139MT55/1-243,0.237
UniRef100_C3KVX6/1-242,0.237
UniRef100_A7GMV0/1-242,0.237
UniRef100_A0A2N5GQK0/1-242,0.237
UniRef100_UPI0009A7893D/1-242,0.237
UniRef100_A0A368YW30/3-247,0.237
UniRef100_UPI000834C53A/1-243,0.237
UniRef100_K9XJK2/1-244,0.237
UniRef100_UPI000D0F4FF4/1-242,0.237
UniRef100_A0A2D5D2N1/1-242,0.237
UniRef100_A0A1Z8NWQ0/3-245,0.237
UniRef100_A0A198X3M9/1-246,0.237
UniRef100_A0A1F9X7I1/14-253,0.237
UniRef100_UPI0007A44B92/3-248,0.237
UniRef100_A0A2D7WP22/1-243,0.237
UniRef100_UPI0005695CD4/1-243,0.237
UniRef100_A0A1N6ZTK8/1-242,0.237
UniRef100_UPI0005CBF2C5/1-242,0.237
UniRef100_A0A0N1F3H6/1-241,0.237
UniRef100_UPI0007A3CDF3/3-248,0.237
UniRef100_A0A0M2VUG4/1-243,0.237
UniRef100_A0A1Y1QW84/3-246,0.237
UniRef100_A0A1C2AH56/1-240,0.237
UniRef100_UPI00031BC62E/3-249,0.237
UniRef100_A0A1G3URW5/5-241,0.237
UniRef100_UPI000C23E257/1-242,0.237
UniRef100_UPI0007E3E521/1-246,0.237
UniRef100_G9QJR6/1-242,0.237
UniRef100_A0A1Q3Q6X7/4-249,0.237
UniRef100_C0FT65/1-242,0.237
UniRef100_UPI000E4DCC21/1-242,0.237
UniRef100_UPI000838CB27/2-242,0.237
UniRef100_S9UCJ1/1-244,0.237
UniRef100_A0A0M2PJ30/1-242,0.237
UniRef100_A0A1Z9VL58/1-240,0.237
UniRef100_A0A1L3NEG5/1-242,0.237
UniRef100_A0A2W6RXG4/4-249,0.237
UniRef100_A0A0K0GBE3/1-241,0.237
UniRef100_A0A2E6E0B5/1-242,0.237
UniRef100_UPI000E650D16/3-246,0.237
UniRef100_UPI0004C272B9/3-243,0.237
UniRef100_A0A2D3WJB2/5-243,0.237
UniRef100_UPI00048AA7EC/3-246,0.237
UniRef100_A0A2T5BAK0/3-246,0.237
UniRef100_UPI000CD81433/5-240,0.237
UniRef100_UPI000CD802B3/5-240,0.237
UniRef100_UPI000D325E4B/5-240,0.237
UniRef100_UPI0004024B96/1-243,0.237
UniRef100_UPI000C9ACF5C/3-242,0.237
UniRef100_A0A1H3W7R1/3-246,0.237
UniRef100_A0A2A8TMA1/1-242,0.237
UniRef100_A0A2E6QNX5/1-241,0.237
UniRef100_A0A260E663/4-249,0.237
UniRef100_A0A172TJ03/1-243,0.237
UniRef100_M2P7V3/1-241,0.237
UniRef100_A0A350UM93/1-239,0.237
UniRef100_A0A173RWP0/1-242,0.237
UniRef100_A0A2W0HG81/1-241,0.237
UniRef100_UPI000CD87375/5-240,0.237
UniRef100_A0A1H0RNC5/4-246,0.237
UniRef100_A0A1Q6T7Z2/1-242,0.237
UniRef100_R7G9C6/1-242,0.237
UniRef100_A0A1Y5NB56/5-240,0.237
UniRef100_UPI000CD8331B/5-240,0.237
UniRef100_J6I3P2/1-241,0.237
UniRef100_A0A0M6WW11/1-242,0.237
UniRef100_R6NJX5/1-242,0.237
UniRef100_A0A1V4WN36/1-240,0.237
UniRef100_UPI000CD90B14/5-240,0.237
UniRef100_A0A0M4SIT8/5-240,0.237
UniRef100_UPI000CD9BE6E/5-240,0.237
UniRef100_UPI000D3064DF/5-240,0.237
UniRef100_UPI000CD7ED97/5-240,0.237
UniRef100_A0A1M4ZZF3/1-242,0.237
